13:39:48,36.1,40.4
13:39:49,36.1,40.3
13:39:50,36.0,40.3
13:39:51,36.0,40.2
13:39:52,36.0,40.1
13:39:53,36.0,40.1
13:39:54,35.9,40.0
13:39:55,35.9,40.0
13:39:56,35.9,39.9
13:39:57,35.9,39.9
13:39:58,35.8,39.9
13:39:59,35.8,39.8
13:40:00,35.8,39.8
13:40:01,35.7,39.7
13:40:02,35.7,39.7
13:40:03,35.7,39.6
13:40:04,35.7,39.6
13:40:05,35.6,39.6
13:40:06,35.6,39.5
13:40:07,35.6,39.5
13:40:08,35.6,39.4
13:40:09,35.6,39.4
13:40:10,35.5,39.3
13:40:11,35.5,39.3
13:40:12,35.5,39.3
13:40:13,35.5,39.3
13:40:14,35.5,39.2
13:40:15,35.5,39.1
13:40:16,35.4,39.1
13:40:17,35.4,39.1
13:40:18,35.4,39.1
13:40:19,35.4,39.0
13:40:20,35.4,39.0
13:40:21,35.4,39.0
13:40:22,35.3,38.9
13:40:23,35.3,38.9
13:40:24,35.3,38.8
13:40:25,35.2,38.8
13:40:26,35.2,38.8
13:40:27,35.2,38.8
13:40:28,35.2,38.7
13:40:29,35.2,38.6
13:40:30,35.1,38.6
13:40:31,35.1,38.5
13:40:32,35.1,38.5
13:40:33,35.1,38.5
13:40:34,35.1,38.5
13:40:35,35.0,38.4
13:40:36,35.0,38.3
13:40:37,35.0,38.3
13:40:38,35.0,38.2
13:40:39,34.9,38.2
13:40:40,34.9,38.2
13:40:41,34.9,38.2
13:40:42,34.9,38.1
13:40:43,34.9,38.1
13:40:44,34.9,38.1
13:40:45,34.8,38.0
13:40:46,34.8,38.0
13:40:47,34.8,37.9
13:40:48,34.8,37.9
13:40:49,34.8,37.9
13:40:50,34.7,37.8
13:40:51,34.7,37.8
13:40:52,34.7,37.8
13:40:53,34.7,37.8
13:40:54,34.6,37.7
13:40:55,34.6,37.7
13:40:56,34.6,37.7
13:40:57,34.6,37.6
13:40:58,34.5,37.6
13:40:59,34.5,37.5
13:41:00,34.5,37.5
13:41:01,34.5,37.5
13:41:02,34.5,37.5
13:41:03,34.4,37.4
13:41:04,34.4,37.4
13:41:05,34.4,37.4
13:41:06,34.4,37.3
13:41:07,34.4,37.3
13:41:08,34.3,37.2
13:41:09,34.3,37.2
13:41:10,34.3,37.2
13:41:11,34.3,37.1
13:41:12,34.2,37.1
13:41:13,34.2,37.0
13:41:14,34.2,37.0
13:41:15,34.2,37.0
13:41:16,34.2,37.0
13:41:17,34.2,36.9
13:41:18,34.1,36.9
13:41:19,34.1,36.9
13:41:20,34.1,36.8
13:41:21,34.0,36.8
13:41:22,34.0,36.8
13:41:23,34.0,36.8
13:41:24,34.0,36.7
13:41:25,34.0,36.7
13:41:26,34.0,36.7
13:41:27,33.9,36.6
13:41:28,33.9,36.6
13:41:29,33.9,36.5
13:41:30,33.9,36.5
13:41:31,33.9,36.5
13:41:32,33.8,36.4
13:41:33,33.8,36.4
13:41:34,33.8,36.4
13:41:35,33.8,36.4
13:41:36,33.8,36.3
13:41:37,33.7,36.3
13:41:38,33.7,36.3
13:41:39,33.7,36.2
13:41:40,33.7,36.2
13:41:41,33.6,36.1
13:41:42,33.6,36.1
13:41:43,33.6,36.1
13:41:44,33.6,36.1
13:41:45,33.6,36.0
13:41:46,33.5,35.9
13:41:47,33.5,35.9
13:41:48,33.5,35.9
13:41:49,33.5,35.9
13:41:50,33.5,35.8
13:41:51,33.4,35.8
13:41:52,33.4,35.8
13:41:53,33.4,35.7
13:41:54,33.4,35.7
13:41:55,33.3,35.6
13:41:56,33.3,35.6
13:41:57,33.3,35.6
13:41:58,33.3,35.6
13:41:59,33.2,35.5
13:42:00,33.2,35.5
13:42:01,33.2,35.5
13:42:02,33.2,35.4
13:42:03,33.1,35.4
13:42:04,33.1,35.4
13:42:05,33.1,35.4
13:42:06,33.1,35.3
13:42:07,33.0,35.3
13:42:08,33.0,35.3
13:42:09,33.0,35.2
13:42:10,33.0,35.2
13:42:11,33.0,35.1
13:42:12,33.0,35.1
13:42:13,33.0,35.1
13:42:14,32.9,35.0
13:42:15,32.9,35.0
13:42:16,32.9,34.9
13:42:17,32.8,34.9
13:42:18,32.8,34.9
13:42:19,32.8,34.9
13:42:20,32.8,34.8
13:42:21,32.8,34.8
13:42:22,32.7,34.8
13:42:23,32.7,34.7
13:42:24,32.7,34.7
13:42:25,32.7,34.7
13:42:26,32.7,34.7
13:42:27,32.6,34.7
13:42:28,32.6,34.6
13:42:29,32.6,34.6
13:42:30,32.6,34.6
13:42:31,32.6,34.6
13:42:32,32.6,34.6
13:42:33,32.5,34.6
13:42:34,32.5,34.5
13:42:35,32.5,34.5
13:42:36,32.5,34.5
13:42:37,32.5,34.4
13:42:38,32.4,34.4
13:42:39,32.4,34.4
13:42:40,32.4,34.4
13:42:41,32.4,34.3
13:42:42,32.4,34.3
13:42:43,32.3,34.3
13:42:44,32.3,34.2
13:42:45,32.3,34.2
13:42:46,32.3,34.2
13:42:47,32.2,34.2
13:42:48,32.2,34.1
13:42:49,32.2,34.1
13:42:50,32.2,34.1
13:42:51,32.1,34.0
13:42:52,32.1,34.0
13:42:53,32.1,34.0
13:42:54,32.1,34.0
13:42:55,32.1,34.0
13:42:56,32.1,33.9
13:42:57,32.0,33.9
13:42:58,32.0,33.9
13:42:59,32.0,33.9
13:43:00,32.0,33.8
13:43:01,31.9,33.8
13:43:02,31.9,33.8
13:43:03,31.9,33.7
13:43:04,31.9,33.7
13:43:05,31.9,33.7
13:43:06,31.9,33.7
13:43:07,31.9,33.6
